"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	6890	13
2020-02-28	0	126	0	7420	14
2020-02-29	0	191	0	7950	15
2020-03-01	0	263	0	9010	17
2020-03-02	0	346	0	9010	16
2020-03-03	0	436	0	10070	18
2020-03-04	0	538	0	11660	21
2020-03-05	0	649	0	12720	21
2020-03-06	0	778	0	14840	24
2020-03-07	0	915	0	16430	26
2020-03-08	0	1071	0	19080	32
2020-03-09	0	1252	0	22790	37
2020-03-10	0	1456	0	28090	45
2020-03-11	0	1696	0	32860	52
2020-03-12	0	1979	0	45050	72
2020-03-13	0	2331	0	51940	82
2020-03-14	0	2722	0	63070	101
2020-03-15	0	3161	0	77910	123
2020-03-16	0	3733	0	95400	153
2020-03-17	0	4389	0	113950	182
2020-03-18	0	5173	0	143630	233
2020-03-19	0	6166	0	179140	293
2020-03-20	0	7331	0	223660	365
2020-03-21	0	8576	0	267650	435
2020-03-22	0	9922	0	307400	486
2020-03-23	0	11596	0	359870	575
2020-03-24	0	13522	0	418700	654
2020-03-25	0	15665	0	482830	754
2020-03-26	0	18006	0	542720	840
2020-03-27	0	20606	0	604730	923
2020-03-28	0	23145	0	659850	987
2020-03-29	0	25637	0	708610	1038
2020-03-30	0	28275	0	776980	1122
2020-03-31	0	30841	0	835810	1187
2020-04-01	0	33309	0	876620	1205
2020-04-02	0	35755	0	928560	1250
2020-04-03	0	38207	0	969370	1277
2020-04-04	0	40448	0	1004350	1282
2020-04-05	0	42639	0	1044630	1306
2020-04-06	0	44950	0	1076960	1313
2020-04-07	0	47121	0	1108760	1315
2020-04-08	0	49152	0	1139500	1286
2020-04-09	0	51008	0	1167060	1283
2020-04-10	0	52775	0	1193560	1290
2020-04-11	0	54355	0	1209460	1260
2020-04-12	0	55879	0	1227480	1241
2020-04-13	0	57394	0	1251330	1225
2020-04-14	0	58923	0	1271470	1203
2020-04-15	0	60366	0	1284720	1178
2020-04-16	0	61698	0	1300620	1144
2020-04-17	0	62988	0	1314400	1113
2020-04-18	0	64138	0	1324470	1068
2020-04-19	0	65260	0	1335070	1037
2020-04-20	0	66421	0	1349380	1016
2020-04-21	0	67536	0	1361570	981
2020-04-22	0	68571	0	1369520	923
2020-04-23	0	69565	0	1378000	882
2020-04-24	0	70503	0	1388070	864
2020-04-25	0	71312	0	1395490	833
2020-04-26	0	72091	0	1402380	806
2020-04-27	0	72854	0	1409800	785
2020-04-28	0	73633	0	1417750	764
2020-04-29	0	74354	0	1424110	736
2020-04-30	0	75051	0	1433650	712
2020-05-01	0	75694	0	1438420	678
2020-05-02	0	76254	0	1443190	639
2020-05-03	0	76798	0	1449020	626
2020-05-04	0	77390	0	1455380	615
2020-05-05	0	77915	0	1456970	574
2020-05-06	0	78455	0	1460680	548
2020-05-07	0	78969	0	1465980	527
2020-05-08	0	79482	0	1469690	495
2020-05-09	0	79947	0	1472340	473
