"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	21801	13
2020-02-28	0	126	0	23478	14
2020-02-29	0	191	0	25155	15
2020-03-01	0	263	0	28509	17
2020-03-02	0	346	0	28509	16
2020-03-03	0	436	0	31863	18
2020-03-04	0	538	0	36894	21
2020-03-05	0	649	0	40248	21
2020-03-06	0	778	0	46956	24
2020-03-07	0	915	0	51987	26
2020-03-08	0	1071	0	60372	32
2020-03-09	0	1252	0	72111	37
2020-03-10	0	1456	0	88881	45
2020-03-11	0	1696	0	103974	52
2020-03-12	0	1979	0	142545	72
2020-03-13	0	2331	0	164346	82
2020-03-14	0	2722	0	199563	101
2020-03-15	0	3161	0	246519	123
2020-03-16	0	3733	0	301860	153
2020-03-17	0	4389	0	360555	182
2020-03-18	0	5173	0	454467	233
2020-03-19	0	6166	0	566826	293
2020-03-20	0	7331	0	707694	365
2020-03-21	0	8576	0	846885	435
2020-03-22	0	9922	0	972660	486
2020-03-23	0	11596	0	1138683	575
2020-03-24	0	13522	0	1324830	654
2020-03-25	0	15665	0	1527747	754
2020-03-26	0	18006	0	1717248	840
2020-03-27	0	20606	0	1913457	923
2020-03-28	0	23145	0	2087865	987
2020-03-29	0	25637	0	2242149	1038
2020-03-30	0	28275	0	2458482	1122
2020-03-31	0	30841	0	2644629	1187
2020-04-01	0	33309	0	2773758	1205
2020-04-02	0	35755	0	2938104	1250
2020-04-03	0	38207	0	3067233	1277
2020-04-04	0	40448	0	3177915	1282
2020-04-05	0	42639	0	3305367	1306
2020-04-06	0	44950	0	3407664	1313
2020-04-07	0	47121	0	3508284	1315
2020-04-08	0	49152	0	3605550	1286
2020-04-09	0	51008	0	3692754	1283
2020-04-10	0	52775	0	3776604	1290
2020-04-11	0	54355	0	3826914	1260
2020-04-12	0	55879	0	3883932	1241
2020-04-13	0	57394	0	3959397	1225
2020-04-14	0	58923	0	4023123	1203
2020-04-15	0	60366	0	4065048	1178
2020-04-16	0	61698	0	4115358	1144
2020-04-17	0	62988	0	4158960	1113
2020-04-18	0	64138	0	4190823	1068
2020-04-19	0	65260	0	4224363	1037
2020-04-20	0	66421	0	4269642	1016
2020-04-21	0	67536	0	4308213	981
2020-04-22	0	68571	0	4333368	923
2020-04-23	0	69565	0	4360200	882
2020-04-24	0	70503	0	4392063	864
2020-04-25	0	71312	0	4415541	833
2020-04-26	0	72091	0	4437342	806
2020-04-27	0	72854	0	4460820	785
2020-04-28	0	73633	0	4485975	764
2020-04-29	0	74354	0	4506099	736
2020-04-30	0	75051	0	4536285	712
2020-05-01	0	75694	0	4551378	678
2020-05-02	0	76254	0	4566471	639
2020-05-03	0	76798	0	4584918	626
2020-05-04	0	77390	0	4605042	615
2020-05-05	0	77915	0	4610073	574
2020-05-06	0	78455	0	4621812	548
2020-05-07	0	78969	0	4638582	527
2020-05-08	0	79482	0	4650321	495
2020-05-09	0	79947	0	4658706	473
2020-05-10	0	80394	0	4665414	455
2020-05-11	0	80870	0	4678830	449
2020-05-12	0	81317	0	4682184	407
2020-05-13	0	81738	0	4688892	391
2020-05-14	0	82126	0	4703985	365
2020-05-15	0	82493	0	4709016	348
2020-05-16	0	82817	0	4722432	333
2020-05-17	0	83155	0	4729140	327
2020-05-18	0	83525	0	4735848	322
2020-05-19	0	83871	0	4737525	288
2020-05-20	0	84203	0	4740879	278
2020-05-21	0	84501	0	4744233	257
2020-05-22	0	84829	0	4750941	246
2020-05-23	0	85121	0	4757649	231
2020-05-24	0	85405	0	4769388	230
2020-05-25	0	85724	0	4771065	220
2020-05-26	0	86037	0	4777773	197
2020-05-27	0	86320	0	4784481	183
2020-05-28	0	86582	0	4786158	175
2020-05-29	0	86846	0	4791189	165
2020-05-30	0	87093	0	4796220	156
2020-05-31	0	87335	0	4801251	158
2020-06-01	0	87581	0	4809636	156
2020-06-02	0	87849	0	4811313	151
2020-06-03	0	88108	0	4819698	137
2020-06-04	0	88352	0	4829760	135
2020-06-05	0	88579	0	4834791	132
2020-06-06	0	88773	0	4838145	130
2020-06-07	0	88967	0	4843176	129
2020-06-08	0	89161	0	4843176	127
2020-06-09	0	89335	0	4846530	120
2020-06-10	0	89493	0	4849884	117
2020-06-11	0	89655	0	4851561	113
2020-06-12	0	89808	0	4856592	110
2020-06-13	0	89942	0	4859946	108
2020-06-14	0	90075	0	4859946	107
2020-06-15	0	90211	0	4861623	106
2020-06-16	0	90347	0	4864977	97
2020-06-17	0	90475	0	4864977	88
2020-06-18	0	90604	0	4866654	81
2020-06-19	0	90729	0	4866654	74
2020-06-20	0	90835	0	4870008	74
2020-06-21	0	90942	0	4870008	70
2020-06-22	0	91052	0	4875039	72
2020-06-23	0	91163	0	4876716	65
2020-06-24	0	91273	0	4878393	61
2020-06-25	0	91390	0	4878393	59
2020-06-26	0	91503	0	4878393	53
2020-06-27	0	91595	0	4878393	49
2020-06-28	0	91691	0	4878393	45
2020-06-29	0	91796	0	4878393	45
2020-06-30	0	91887	0	4881747	45
2020-07-01	0	91976	0	4881747	41
2020-07-02	0	92058	0	4886778	43
2020-07-03	0	92140	0	4886778	40
2020-07-04	0	92212	0	4888455	41
2020-07-05	0	92287	0	4888455	39
2020-07-06	0	92366	0	4888455	38
2020-07-07	0	92447	0	4890132	36
2020-07-08	0	92526	0	4893486	33
2020-07-09	0	92605	0	4895163	33
2020-07-10	0	92694	0	4896840	34
2020-07-11	0	92775	0	4896840	32
2020-07-12	0	92856	0	4898517	33
2020-07-13	0	92944	0	4898517	32
2020-07-14	0	93033	0	4898517	29
2020-07-15	0	93115	0	4900194	29
2020-07-16	0	93193	0	4901871	28
2020-07-17	0	93269	0	4901871	28
2020-07-18	0	93352	0	4901871	27
2020-07-19	0	93438	0	4903548	28
2020-07-20	0	93527	0	4905225	28
2020-07-21	0	93615	0	4908579	28
2020-07-22	0	93692	0	4910256	28
2020-07-23	0	93776	0	4911933	26
2020-07-24	0	93858	0	4913610	25
2020-07-25	0	93943	0	4915287	22
2020-07-26	0	94030	0	4920318	23
2020-07-27	0	94125	0	4925349	26
