"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	11791	13
2020-02-28	0	126	0	12698	14
2020-02-29	0	191	0	13605	15
2020-03-01	0	263	0	15419	17
2020-03-02	0	346	0	15419	16
2020-03-03	0	436	0	17233	18
2020-03-04	0	538	0	19954	21
2020-03-05	0	649	0	21768	21
2020-03-06	0	778	0	25396	24
2020-03-07	0	915	0	28117	26
2020-03-08	0	1071	0	32652	32
2020-03-09	0	1252	0	39001	37
2020-03-10	0	1456	0	48071	45
2020-03-11	0	1696	0	56234	52
2020-03-12	0	1979	0	77095	72
2020-03-13	0	2331	0	88886	82
2020-03-14	0	2722	0	107933	101
2020-03-15	0	3161	0	133329	123
2020-03-16	0	3733	0	163260	153
2020-03-17	0	4389	0	195005	182
2020-03-18	0	5173	0	245797	233
2020-03-19	0	6166	0	306566	293
2020-03-20	0	7331	0	382754	365
2020-03-21	0	8576	0	458035	435
2020-03-22	0	9922	0	526060	486
2020-03-23	0	11596	0	615853	575
2020-03-24	0	13522	0	716530	654
2020-03-25	0	15665	0	826277	754
2020-03-26	0	18006	0	928768	840
2020-03-27	0	20606	0	1034887	923
2020-03-28	0	23145	0	1129215	987
2020-03-29	0	25637	0	1212659	1038
2020-03-30	0	28275	0	1329662	1122
2020-03-31	0	30841	0	1430339	1187
2020-04-01	0	33309	0	1500178	1205
2020-04-02	0	35755	0	1589064	1250
2020-04-03	0	38207	0	1658903	1277
2020-04-04	0	40448	0	1718765	1282
2020-04-05	0	42639	0	1787697	1306
2020-04-06	0	44950	0	1843024	1313
2020-04-07	0	47121	0	1897444	1315
2020-04-08	0	49152	0	1950050	1286
2020-04-09	0	51008	0	1997214	1283
2020-04-10	0	52775	0	2042564	1290
2020-04-11	0	54355	0	2069774	1260
2020-04-12	0	55879	0	2100612	1241
2020-04-13	0	57394	0	2141427	1225
2020-04-14	0	58923	0	2175893	1203
2020-04-15	0	60366	0	2198568	1178
2020-04-16	0	61698	0	2225778	1144
2020-04-17	0	62988	0	2249360	1113
2020-04-18	0	64138	0	2266593	1068
2020-04-19	0	65260	0	2284733	1037
2020-04-20	0	66421	0	2309222	1016
2020-04-21	0	67536	0	2330083	981
2020-04-22	0	68571	0	2343688	923
2020-04-23	0	69565	0	2358200	882
2020-04-24	0	70503	0	2375433	864
2020-04-25	0	71312	0	2388131	833
2020-04-26	0	72091	0	2399922	806
2020-04-27	0	72854	0	2412620	785
2020-04-28	0	73633	0	2426225	764
2020-04-29	0	74354	0	2437109	736
2020-04-30	0	75051	0	2453435	712
2020-05-01	0	75694	0	2461598	678
2020-05-02	0	76254	0	2469761	639
2020-05-03	0	76798	0	2479738	626
2020-05-04	0	77390	0	2490622	615
2020-05-05	0	77915	0	2493343	574
2020-05-06	0	78455	0	2499692	548
2020-05-07	0	78969	0	2508762	527
2020-05-08	0	79482	0	2515111	495
2020-05-09	0	79947	0	2519646	473
2020-05-10	0	80394	0	2523274	455
2020-05-11	0	80870	0	2530530	449
2020-05-12	0	81317	0	2532344	407
2020-05-13	0	81738	0	2535972	391
2020-05-14	0	82126	0	2544135	365
2020-05-15	0	82493	0	2546856	348
2020-05-16	0	82817	0	2554112	333
2020-05-17	0	83155	0	2557740	327
2020-05-18	0	83525	0	2561368	322
2020-05-19	0	83871	0	2562275	288
2020-05-20	0	84203	0	2564089	278
2020-05-21	0	84501	0	2565903	257
2020-05-22	0	84829	0	2569531	246
2020-05-23	0	85121	0	2573159	231
2020-05-24	0	85405	0	2579508	230
2020-05-25	0	85724	0	2580415	220
2020-05-26	0	86037	0	2584043	197
2020-05-27	0	86320	0	2587671	183
2020-05-28	0	86582	0	2588578	175
2020-05-29	0	86846	0	2591299	165
2020-05-30	0	87093	0	2594020	156
2020-05-31	0	87335	0	2596741	158
2020-06-01	0	87581	0	2601276	156
2020-06-02	0	87849	0	2602183	151
2020-06-03	0	88108	0	2606718	137
2020-06-04	0	88352	0	2612160	135
2020-06-05	0	88579	0	2614881	132
2020-06-06	0	88773	0	2616695	130
2020-06-07	0	88967	0	2619416	129
2020-06-08	0	89161	0	2619416	127
2020-06-09	0	89335	0	2621230	120
2020-06-10	0	89493	0	2623044	117
2020-06-11	0	89655	0	2623951	113
2020-06-12	0	89808	0	2626672	110
2020-06-13	0	89942	0	2628486	108
2020-06-14	0	90075	0	2628486	107
2020-06-15	0	90211	0	2629393	106
2020-06-16	0	90347	0	2631207	97
2020-06-17	0	90475	0	2631207	88
2020-06-18	0	90604	0	2632114	81
2020-06-19	0	90729	0	2632114	74
2020-06-20	0	90835	0	2633928	74
2020-06-21	0	90942	0	2633928	70
2020-06-22	0	91052	0	2636649	72
2020-06-23	0	91163	0	2637556	65
2020-06-24	0	91273	0	2638463	61
2020-06-25	0	91390	0	2638463	59
2020-06-26	0	91503	0	2638463	53
2020-06-27	0	91595	0	2638463	49
2020-06-28	0	91691	0	2638463	45
2020-06-29	0	91796	0	2638463	45
2020-06-30	0	91887	0	2640277	45
2020-07-01	0	91976	0	2640277	41
2020-07-02	0	92058	0	2642998	43
2020-07-03	0	92140	0	2642998	40
2020-07-04	0	92212	0	2643905	41
2020-07-05	0	92287	0	2643905	39
2020-07-06	0	92366	0	2643905	38
2020-07-07	0	92447	0	2644812	36
2020-07-08	0	92526	0	2646626	33
2020-07-09	0	92605	0	2647533	33
2020-07-10	0	92694	0	2648440	34
2020-07-11	0	92775	0	2648440	32
2020-07-12	0	92856	0	2649347	33
2020-07-13	0	92944	0	2649347	32
2020-07-14	0	93033	0	2649347	29
2020-07-15	0	93115	0	2650254	29
2020-07-16	0	93193	0	2651161	28
2020-07-17	0	93269	0	2651161	28
2020-07-18	0	93352	0	2651161	27
2020-07-19	0	93438	0	2652068	28
2020-07-20	0	93527	0	2652975	28
2020-07-21	0	93615	0	2654789	28
2020-07-22	0	93692	0	2655696	28
2020-07-23	0	93776	0	2656603	26
2020-07-24	0	93858	0	2657510	25
2020-07-25	0	93943	0	2658417	22
2020-07-26	0	94030	0	2661138	23
2020-07-27	0	94125	0	2663859	26
2020-07-28	0	94223	0	2663859	26
2020-07-29	0	94312	0	2663859	25
2020-07-30	0	94405	0	2666580	27
2020-07-31	0	94502	0	2670208	30
2020-08-01	0	94600	0	2672022	31
2020-08-02	0	94708	0	2673836	32
2020-08-03	0	94826	0	2676557	35
2020-08-04	0	94937	0	2679278	37
2020-08-05	0	95043	0	2681092	36
2020-08-06	0	95148	0	2683813	39
2020-08-07	0	95260	0	2684720	39
2020-08-08	0	95379	0	2685627	40
2020-08-09	0	95511	0	2691069	45
2020-08-10	0	95653	0	2694697	43
2020-08-11	0	95814	0	2697418	45
2020-08-12	0	95977	0	2701046	45
2020-08-13	0	96140	0	2704674	43
2020-08-14	0	96298	0	2710116	48
2020-08-15	0	96452	0	2711023	46
2020-08-16	0	96615	0	2714651	47
2020-08-17	0	96795	0	2721907	55
2020-08-18	0	96970	0	2723721	51
2020-08-19	0	97148	0	2726442	50
2020-08-20	0	97335	0	2731884	52
2020-08-21	0	97516	0	2736419	55
2020-08-22	0	97677	0	2736419	51
2020-08-23	0	97839	0	2740954	53
2020-08-24	0	98005	0	2742768	53
2020-08-25	0	98178	0	2745489	48
2020-08-26	0	98341	0	2745489	46
2020-08-27	0	98489	0	2747303	45
2020-08-28	0	98639	0	2749117	43
2020-08-29	0	98772	0	2751838	44
2020-08-30	0	98907	0	2754559	49
2020-08-31	0	99053	0	2755466	48
2020-09-01	0	99198	0	2757280	44
2020-09-02	0	99349	0	2759094	43
2020-09-03	0	99495	0	2761815	44
2020-09-04	0	99648	0	2765443	48
2020-09-05	0	99801	0	2766350	44
2020-09-06	0	99972	0	2769978	48
2020-09-07	0	100164	0	2772699	49
2020-09-08	0	100370	0	2775420	48
2020-09-09	0	100596	0	2779048	49
2020-09-10	0	100816	0	2783583	52
2020-09-11	0	101056	0	2789025	57
2020-09-12	0	101293	0	2794467	61
2020-09-13	0	101543	0	2798095	63
2020-09-14	0	101834	0	2808072	74
2020-09-15	0	102133	0	2811700	74
2020-09-16	0	102459	0	2812607	69
2020-09-17	0	102803	0	2817142	70
2020-09-18	0	103185	0	2823491	73
2020-09-19	0	103585	0	2836189	86
2020-09-20	0	104005	0	2847980	97
2020-09-21	0	104477	0	2859771	106
2020-09-22	0	104979	0	2869748	113
2020-09-23	0	105524	0	2881539	122
2020-09-24	0	106118	0	2891516	129
2020-09-25	0	106740	0	2907842	143
2020-09-26	0	107357	0	2919633	148
2020-09-27	0	108007	0	2935959	159
2020-09-28	0	108712	0	2949564	166
2020-09-29	0	109454	0	2970425	176
2020-09-30	0	110213	0	2984030	177
2020-10-01	0	111000	0	2995821	181
2020-10-02	0	111809	0	3008519	181
2020-10-03	0	112640	0	3025752	191
2020-10-04	0	113511	0	3044799	202
2020-10-05	0	114487	0	3070195	217
2020-10-06	0	115508	0	3101033	239
2020-10-07	0	116552	0	3128243	252
2020-10-08	0	117624	0	3148197	258
2020-10-09	0	118772	0	3173593	274
2020-10-10	0	119902	0	3198082	273
2020-10-11	0	121090	0	3215315	279
2020-10-12	0	122425	0	3252502	302
2020-10-13	0	123857	0	3285154	321
2020-10-14	0	125283	0	3316899	341
2020-10-15	0	126736	0	3351365	359
2020-10-16	0	128238	0	3401250	396
2020-10-17	0	129731	0	3428460	391
2020-10-18	0	131259	0	3465647	414
2020-10-19	0	132939	0	3520067	452
2020-10-20	0	134677	0	3565417	478
2020-10-21	0	136449	0	3608953	493
2020-10-22	0	138293	0	3647954	506
2020-10-23	0	140218	0	3696025	520
2020-10-24	0	142075	0	3729584	524
2020-10-25	0	144004	0	3772213	540
2020-10-26	0	146093	0	3826633	567
2020-10-27	0	148191	0	3871076	578
2020-10-28	0	150266	0	3917333	596
2020-10-29	0	152312	0	3959055	607
2020-10-30	0	154378	0	3997149	614
2020-10-31	0	156365	0	4040685	623
2020-11-01	0	158374	0	4079686	632
2020-11-02	0	160592	0	4134106	658
2020-11-03	0	162757	0	4163130	653
2020-11-04	0	164855	0	4199410	658
2020-11-05	0	166882	0	4231155	650
2020-11-06	0	168833	0	4262900	647
2020-11-07	0	170634	0	4298273	639
2020-11-08	0	172415	0	4338181	644
2020-11-09	0	174341	0	4375368	645
2020-11-10	0	176204	0	4408927	648
2020-11-11	0	178021	0	4441579	643
2020-11-12	0	179786	0	4478766	648
2020-11-13	0	181532	0	4506883	650
2020-11-14	0	183144	0	4526837	617
2020-11-15	0	184751	0	4557675	621
2020-11-16	0	186505	0	4590327	617
2020-11-17	0	188230	0	4616630	604
2020-11-18	0	189897	0	4644747	588
2020-11-19	0	191503	0	4680120	590
2020-11-20	0	193019	0	4706423	581
2020-11-21	0	194438	0	4725470	567
2020-11-22	0	195891	0	4748145	562
2020-11-23	0	197474	0	4771727	564
2020-11-24	0	199010	0	4803472	557
2020-11-25	0	200475	0	4840659	563
2020-11-26	0	201946	0	4867869	558
2020-11-27	0	203409	0	4883288	541
2020-11-28	0	204772	0	4902335	535
2020-11-29	0	206140	0	4919568	520
2020-11-30	0	207593	0	4943150	517
2020-12-01	0	209000	0	4970360	510
2020-12-02	0	210370	0	4997570	511
2020-12-03	0	211747	0	5024780	499
2020-12-04	0	213157	0	5054711	509
2020-12-05	0	214519	0	5077386	503
2020-12-06	0	215922	0	5102782	508
2020-12-07	0	217436	0	5121829	504
2020-12-08	0	218935	0	5158109	514
2020-12-09	0	220417	0	5186226	506
2020-12-10	0	221896	0	5216157	511
2020-12-11	0	223447	0	5248809	508
2020-12-12	0	224970	0	5268763	505
2020-12-13	0	226546	0	5306857	530
2020-12-14	0	228294	0	5329532	535
2020-12-15	0	230037	0	5370347	548
2020-12-16	0	231807	0	5402999	559
2020-12-17	0	233621	0	5446535	584
2020-12-18	0	235490	0	5481908	591
2020-12-19	0	237262	0	5520909	602
2020-12-20	0	239048	0	5570794	624
2020-12-21	0	241031	0	5599818	621
2020-12-22	0	243032	0	5638819	629
2020-12-23	0	245059	0	5682355	646
2020-12-24	0	247104	0	5726798	651
2020-12-25	0	249048	0	5759450	644
2020-12-26	0	251031	0	5797544	657
2020-12-27	0	253105	0	5837452	673
2020-12-28	0	255462	0	5900035	708
2020-12-29	0	257798	0	5956269	728
2020-12-30	0	260093	0	5997991	736
