"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	4381	13
2020-02-28	0	126	0	4718	14
2020-02-29	0	191	0	5055	15
2020-03-01	0	263	0	5729	17
2020-03-02	0	346	0	5729	16
2020-03-03	0	436	0	6403	18
2020-03-04	0	538	0	7414	21
2020-03-05	0	649	0	8088	21
2020-03-06	0	778	0	9436	24
2020-03-07	0	915	0	10447	26
2020-03-08	0	1071	0	12132	32
2020-03-09	0	1252	0	14491	37
2020-03-10	0	1456	0	17861	45
2020-03-11	0	1696	0	20894	52
2020-03-12	0	1979	0	28645	72
2020-03-13	0	2331	0	33026	82
2020-03-14	0	2722	0	40103	101
2020-03-15	0	3161	0	49539	123
2020-03-16	0	3733	0	60660	153
2020-03-17	0	4389	0	72455	182
2020-03-18	0	5173	0	91327	233
2020-03-19	0	6166	0	113906	293
2020-03-20	0	7331	0	142214	365
2020-03-21	0	8576	0	170185	435
2020-03-22	0	9922	0	195460	486
2020-03-23	0	11596	0	228823	575
2020-03-24	0	13522	0	266230	654
2020-03-25	0	15665	0	307007	754
2020-03-26	0	18006	0	345088	840
2020-03-27	0	20606	0	384517	923
2020-03-28	0	23145	0	419565	987
2020-03-29	0	25637	0	450569	1038
2020-03-30	0	28275	0	494042	1122
2020-03-31	0	30841	0	531449	1187
2020-04-01	0	33309	0	557398	1205
2020-04-02	0	35755	0	590424	1250
2020-04-03	0	38207	0	616373	1277
2020-04-04	0	40448	0	638615	1282
2020-04-05	0	42639	0	664227	1306
2020-04-06	0	44950	0	684784	1313
2020-04-07	0	47121	0	705004	1315
2020-04-08	0	49152	0	724550	1286
2020-04-09	0	51008	0	742074	1283
2020-04-10	0	52775	0	758924	1290
2020-04-11	0	54355	0	769034	1260
2020-04-12	0	55879	0	780492	1241
2020-04-13	0	57394	0	795657	1225
2020-04-14	0	58923	0	808463	1203
2020-04-15	0	60366	0	816888	1178
2020-04-16	0	61698	0	826998	1144
2020-04-17	0	62988	0	835760	1113
2020-04-18	0	64138	0	842163	1068
2020-04-19	0	65260	0	848903	1037
2020-04-20	0	66421	0	858002	1016
2020-04-21	0	67536	0	865753	981
2020-04-22	0	68571	0	870808	923
2020-04-23	0	69565	0	876200	882
2020-04-24	0	70503	0	882603	864
2020-04-25	0	71312	0	887321	833
2020-04-26	0	72091	0	891702	806
2020-04-27	0	72854	0	896420	785
2020-04-28	0	73633	0	901475	764
2020-04-29	0	74354	0	905519	736
2020-04-30	0	75051	0	911585	712
2020-05-01	0	75694	0	914618	678
2020-05-02	0	76254	0	917651	639
2020-05-03	0	76798	0	921358	626
2020-05-04	0	77390	0	925402	615
2020-05-05	0	77915	0	926413	574
2020-05-06	0	78455	0	928772	548
2020-05-07	0	78969	0	932142	527
2020-05-08	0	79482	0	934501	495
2020-05-09	0	79947	0	936186	473
2020-05-10	0	80394	0	937534	455
2020-05-11	0	80870	0	940230	449
2020-05-12	0	81317	0	940904	407
2020-05-13	0	81738	0	942252	391
2020-05-14	0	82126	0	945285	365
2020-05-15	0	82493	0	946296	348
2020-05-16	0	82817	0	948992	333
2020-05-17	0	83155	0	950340	327
2020-05-18	0	83525	0	951688	322
2020-05-19	0	83871	0	952025	288
2020-05-20	0	84203	0	952699	278
2020-05-21	0	84501	0	953373	257
2020-05-22	0	84829	0	954721	246
2020-05-23	0	85121	0	956069	231
2020-05-24	0	85405	0	958428	230
2020-05-25	0	85724	0	958765	220
2020-05-26	0	86037	0	960113	197
2020-05-27	0	86320	0	961461	183
2020-05-28	0	86582	0	961798	175
2020-05-29	0	86846	0	962809	165
2020-05-30	0	87093	0	963820	156
2020-05-31	0	87335	0	964831	158
2020-06-01	0	87581	0	966516	156
2020-06-02	0	87849	0	966853	151
2020-06-03	0	88108	0	968538	137
2020-06-04	0	88352	0	970560	135
2020-06-05	0	88579	0	971571	132
2020-06-06	0	88773	0	972245	130
2020-06-07	0	88967	0	973256	129
2020-06-08	0	89161	0	973256	127
2020-06-09	0	89335	0	973930	120
2020-06-10	0	89493	0	974604	117
2020-06-11	0	89655	0	974941	113
2020-06-12	0	89808	0	975952	110
2020-06-13	0	89942	0	976626	108
2020-06-14	0	90075	0	976626	107
2020-06-15	0	90211	0	976963	106
2020-06-16	0	90347	0	977637	97
2020-06-17	0	90475	0	977637	88
2020-06-18	0	90604	0	977974	81
2020-06-19	0	90729	0	977974	74
2020-06-20	0	90835	0	978648	74
2020-06-21	0	90942	0	978648	70
2020-06-22	0	91052	0	979659	72
2020-06-23	0	91163	0	979996	65
2020-06-24	0	91273	0	980333	61
2020-06-25	0	91390	0	980333	59
2020-06-26	0	91503	0	980333	53
2020-06-27	0	91595	0	980333	49
2020-06-28	0	91691	0	980333	45
2020-06-29	0	91796	0	980333	45
2020-06-30	0	91887	0	981007	45
2020-07-01	0	91976	0	981007	41
2020-07-02	0	92058	0	982018	43
2020-07-03	0	92140	0	982018	40
2020-07-04	0	92212	0	982355	41
2020-07-05	0	92287	0	982355	39
2020-07-06	0	92366	0	982355	38
2020-07-07	0	92447	0	982692	36
2020-07-08	0	92526	0	983366	33
2020-07-09	0	92605	0	983703	33
2020-07-10	0	92694	0	984040	34
2020-07-11	0	92775	0	984040	32
2020-07-12	0	92856	0	984377	33
2020-07-13	0	92944	0	984377	32
2020-07-14	0	93033	0	984377	29
2020-07-15	0	93115	0	984714	29
2020-07-16	0	93193	0	985051	28
2020-07-17	0	93269	0	985051	28
2020-07-18	0	93352	0	985051	27
2020-07-19	0	93438	0	985388	28
2020-07-20	0	93527	0	985725	28
2020-07-21	0	93615	0	986399	28
2020-07-22	0	93692	0	986736	28
2020-07-23	0	93776	0	987073	26
2020-07-24	0	93858	0	987410	25
2020-07-25	0	93943	0	987747	22
2020-07-26	0	94030	0	988758	23
2020-07-27	0	94125	0	989769	26
2020-07-28	0	94223	0	989769	26
2020-07-29	0	94312	0	989769	25
2020-07-30	0	94405	0	990780	27
2020-07-31	0	94502	0	992128	30
2020-08-01	0	94600	0	992802	31
2020-08-02	0	94708	0	993476	32
2020-08-03	0	94826	0	994487	35
2020-08-04	0	94937	0	995498	37
2020-08-05	0	95043	0	996172	36
2020-08-06	0	95148	0	997183	39
2020-08-07	0	95260	0	997520	39
2020-08-08	0	95379	0	997857	40
2020-08-09	0	95511	0	999879	45
2020-08-10	0	95653	0	1001227	43
2020-08-11	0	95814	0	1002238	45
2020-08-12	0	95977	0	1003586	45
2020-08-13	0	96140	0	1004934	43
2020-08-14	0	96298	0	1006956	48
2020-08-15	0	96452	0	1007293	46
2020-08-16	0	96615	0	1008641	47
2020-08-17	0	96795	0	1011337	55
2020-08-18	0	96970	0	1012011	51
2020-08-19	0	97148	0	1013022	50
2020-08-20	0	97335	0	1015044	52
2020-08-21	0	97516	0	1016729	55
2020-08-22	0	97677	0	1016729	51
2020-08-23	0	97839	0	1018414	53
2020-08-24	0	98005	0	1019088	53
2020-08-25	0	98178	0	1020099	48
2020-08-26	0	98341	0	1020099	46
2020-08-27	0	98489	0	1020773	45
2020-08-28	0	98639	0	1021447	43
2020-08-29	0	98772	0	1022458	44
2020-08-30	0	98907	0	1023469	49
2020-08-31	0	99053	0	1023806	48
2020-09-01	0	99198	0	1024480	44
2020-09-02	0	99349	0	1025154	43
2020-09-03	0	99495	0	1026165	44
2020-09-04	0	99648	0	1027513	48
2020-09-05	0	99801	0	1027850	44
2020-09-06	0	99972	0	1029198	48
2020-09-07	0	100164	0	1030209	49
2020-09-08	0	100370	0	1031220	48
2020-09-09	0	100596	0	1032568	49
2020-09-10	0	100816	0	1034253	52
2020-09-11	0	101056	0	1036275	57
2020-09-12	0	101293	0	1038297	61
2020-09-13	0	101543	0	1039645	63
2020-09-14	0	101834	0	1043352	74
2020-09-15	0	102133	0	1044700	74
2020-09-16	0	102459	0	1045037	69
2020-09-17	0	102803	0	1046722	70
2020-09-18	0	103185	0	1049081	73
2020-09-19	0	103585	0	1053799	86
2020-09-20	0	104005	0	1058180	97
2020-09-21	0	104477	0	1062561	106
2020-09-22	0	104979	0	1066268	113
2020-09-23	0	105524	0	1070649	122
2020-09-24	0	106118	0	1074356	129
2020-09-25	0	106740	0	1080422	143
2020-09-26	0	107357	0	1084803	148
2020-09-27	0	108007	0	1090869	159
2020-09-28	0	108712	0	1095924	166
2020-09-29	0	109454	0	1103675	176
2020-09-30	0	110213	0	1108730	177
2020-10-01	0	111000	0	1113111	181
2020-10-02	0	111809	0	1117829	181
2020-10-03	0	112640	0	1124232	191
2020-10-04	0	113511	0	1131309	202
2020-10-05	0	114487	0	1140745	217
2020-10-06	0	115508	0	1152203	239
2020-10-07	0	116552	0	1162313	252
2020-10-08	0	117624	0	1169727	258
2020-10-09	0	118772	0	1179163	274
2020-10-10	0	119902	0	1188262	273
2020-10-11	0	121090	0	1194665	279
2020-10-12	0	122425	0	1208482	302
2020-10-13	0	123857	0	1220614	321
2020-10-14	0	125283	0	1232409	341
