"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-01-01	3	0	0	0	0
2020-01-13	796981	20077	11432	0	0
2020-01-14	796981	20077	11432	0	0
2020-01-15	796981	20077	11432	0	0
2020-01-16	796981	20077	11432	0	0
2020-01-17	796981	20077	11432	0	0
2020-01-18	796981	20077	11432	0	0
2020-01-19	796981	20077	11432	0	0
2020-01-20	4	0	0	0	0
2020-01-21	796981	20077	11432	0	0
2020-01-22	796981	20077	11432	0	0
2020-01-23	796981	20077	11432	0	0
2020-01-24	796981	20077	11432	0	0
2020-01-25	796981	20077	11432	0	0
2020-01-26	796981	20077	11432	0	0
2020-01-27	796981	20077	11432	0	0
2020-01-28	796981	20077	11432	0	0
2020-01-29	5	0	0	0	0
2020-01-30	796981	20077	11432	0	0
2020-01-31	7	1	1	0	0
2020-02-01	10	3	1	0	0
2020-02-02	796981	20077	11432	0	0
2020-02-03	12	3	1	0	0
2020-02-04	796981	20077	11432	0	0
2020-02-05	796981	20077	11432	0	0
2020-02-06	14	3	1	0	0
2020-02-07	16	4	1	0	0
2020-02-08	796981	20077	11432	0	0
2020-02-09	796981	20077	11432	0	0
2020-02-10	21	6	1	0	0
2020-02-11	22	7	1	0	0
2020-02-12	24	7	1	0	0
2020-02-13	25	7	2	0	0
2020-02-14	29	8	2	0	0
2020-02-15	31	9	2	0	0
2020-02-16	34	11	2	0	0
2020-02-17	37	13	2	0	0
2020-02-18	38	14	2	0	0
2020-02-19	43	18	2	0	0
2020-02-20	52	24	4	0	0
2020-02-21	61	27	5	0	0
2020-02-22	66	27	5	0	0
2020-02-23	76	33	7	0	0
2020-02-24	98	40	9	0	0
2020-02-25	122	47	13	0	0
2020-02-26	155	59	17	0	0
2020-02-27	216	79	24	10	10
2020-02-28	279	97	29	11	11
2020-02-29	344	112	34	12	12
2020-03-01	478	152	43	14	14
2020-03-02	620	206	56	14	13
2020-03-03	746	248	62	16	15
2020-03-04	885	299	74	19	18
2020-03-05	1051	371	93	21	18
2020-03-06	1253	467	122	25	22
2020-03-07	1492	575	157	28	24
2020-03-08	1735	676	182	34	30
2020-03-09	2180	895	235	42	35
2020-03-10	2600	1102	284	52	43
2020-03-11	3128	1371	361	62	51
2020-03-12	3705	1671	441	85	71
2020-03-13	4381	2040	530	99	82
2020-03-14	5075	2403	619	119	100
2020-03-15	5833	2786	733	147	123
