"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-01-13	6364218	1003239	4326	0	None
2020-01-14	6364218	1003239	4326	0	None
2020-01-15	6364218	1003239	4326	0	None
2020-01-16	6364218	1003239	4326	0	None
2020-01-17	6364218	1003239	4326	0	None
2020-01-18	6364218	1003239	4326	0	None
2020-01-19	6364218	1003239	4326	0	None
2020-01-20	6364218	1003239	4326	0	None
2020-01-21	6364218	1003239	4326	0	None
2020-01-22	6364218	1003239	4326	0	None
2020-01-23	6364218	1003239	4326	0	None
2020-01-24	6364218	1003239	4326	0	None
2020-01-25	6364218	1003239	4326	0	None
2020-01-26	6364218	1003239	4326	0	None
2020-01-27	6364218	1003239	4326	0	None
2020-01-28	6364218	1003239	4326	0	None
2020-01-29	6364218	1003239	4326	0	None
2020-01-30	6364218	1003239	4326	0	None
2020-01-31	6364218	1003239	4326	0	None
2020-02-01	6364218	1003239	4326	0	None
2020-02-02	6364218	1003239	4326	0	None
2020-02-03	6364218	1003239	4326	0	None
2020-02-04	6364218	1003239	4326	0	None
2020-02-05	6364218	1003239	4326	0	None
2020-02-06	6364218	1003239	4326	0	None
2020-02-07	6364218	1003239	4326	0	None
2020-02-08	6364218	1003239	4326	0	None
2020-02-09	6364218	1003239	4326	0	None
2020-02-10	6364218	1003239	4326	0	None
2020-02-11	6364218	1003239	4326	0	None
2020-02-12	6364218	1003239	4326	0	None
2020-02-13	6364218	1003239	4326	0	None
2020-02-14	6364218	1003239	4326	0	None
2020-02-15	6364218	1003239	4326	0	None
2020-02-16	6364218	1003239	4326	0	None
2020-02-17	6364218	1003239	4326	0	None
2020-02-18	6364218	1003239	4326	0	None
2020-02-19	6364218	1003239	4326	0	None
2020-02-20	6364218	1003239	4326	0	None
2020-02-21	6364218	1003239	4326	0	None
2020-02-22	6364218	1003239	4326	0	None
2020-02-23	6364218	1003239	4326	0	None
2020-02-24	6364218	1003239	4326	0	None
2020-02-25	6364218	1003239	4326	0	None
2020-02-26	6364218	1003239	4326	0	None
2020-02-27	6364218	459964	4326	13	13
2020-02-28	6364218	460029	4326	14	14
2020-02-29	6364218	460094	4326	15	15
2020-03-01	6364218	460166	4326	17	17
2020-03-02	6364218	460249	4326	17	16
2020-03-03	6364218	460339	4326	19	18
2020-03-04	6364218	460441	4326	22	21
2020-03-05	6364218	460552	4326	24	21
2020-03-06	6364218	460681	4326	28	24
2020-03-07	6364218	460818	4326	31	26
2020-03-08	6364218	460974	4326	36	32
2020-03-09	6364218	461155	4326	44	38
2020-03-10	6364218	461359	4326	55	47
2020-03-11	6364218	461599	4326	64	54
2020-03-12	6364218	461882	4326	87	74
2020-03-13	6364218	462234	4326	100	84
2020-03-14	6364218	462625	4326	121	103
2020-03-15	6364218	463064	4326	150	126
2020-03-16	6364218	463636	4326	183	156
2020-03-17	6364218	464292	4326	218	184
2020-03-18	6364218	465076	4326	274	235
2020-03-19	6364218	466069	4326	342	295
2020-03-20	6364218	467235	4326	425	366
2020-03-21	6364218	468480	4326	509	436
2020-03-22	6364218	469827	4326	584	487
2020-03-23	6364218	471501	4326	685	578
2020-03-24	6364218	473428	4326	797	657
2020-03-25	6364218	475573	4326	918	757
2020-03-26	6364218	477915	4326	1033	844
2020-03-27	6364218	480517	4326	1150	928
2020-03-28	6364218	483058	4326	1254	992
2020-03-29	6364218	485552	4326	1347	1041
2020-03-30	6364218	488192	4326	1476	1125
2020-03-31	6364218	490759	4326	1588	1191
2020-04-01	6364218	493230	4326	1664	1207
2020-04-02	6364218	495678	4326	1762	1250
2020-04-03	6364218	498132	4326	1839	1277
2020-04-04	6364218	500375	4326	1906	1283
2020-04-05	6364218	502569	4326	1985	1310
2020-04-06	6364218	504883	4326	2047	1317
2020-04-07	6364218	507056	4326	2109	1319
2020-04-08	6364218	509090	4326	2167	1288
2020-04-09	6364218	510948	4326	2220	1285
2020-04-10	6364218	512717	4326	2271	1293
2020-04-11	6364218	514299	4326	2301	1261
2020-04-12	6364218	515825	4326	2335	1242
2020-04-13	6364218	517343	4326	2380	1226
2020-04-14	6364218	518873	4326	2417	1203
2020-04-15	6364218	520316	4326	2442	1178
2020-04-16	6364218	521650	4326	2472	1145
2020-04-17	6364218	522942	4326	2498	1113
2020-04-18	6364218	524093	4326	2517	1068
2020-04-19	6364218	525219	4326	2537	1038
2020-04-20	6364218	526383	4326	2564	1017
2020-04-21	6364218	527500	4326	2587	981
2020-04-22	6364218	528537	4326	2602	923
2020-04-23	6364218	529532	4326	2618	882
2020-04-24	6364218	530470	4326	2637	866
2020-04-25	6364218	531279	4326	2651	834
2020-04-26	6364218	532059	4326	2664	806
2020-04-27	6364218	532823	4326	2678	785
2020-04-28	6364218	533604	4326	2694	764
2020-04-29	6364218	534326	4326	2706	736
2020-04-30	6364218	535023	4326	2725	713
2020-05-01	6364218	535666	4326	2734	678
2020-05-02	6364218	536226	4326	2745	641
2020-05-03	6364218	536770	4326	2756	627
2020-05-04	6364218	537363	4326	2768	617
2020-05-05	6364218	537889	4326	2771	575
2020-05-06	6364218	538429	4326	2778	549
2020-05-07	6364218	538943	4326	2788	527
2020-05-08	6364218	539456	4326	2796	496
2020-05-09	6364218	539921	4326	2801	474
2020-05-10	6364218	540368	4326	2805	455
2020-05-11	6364218	540844	4326	2813	449
