"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-01-01	1	0	0	0	0
2020-01-13	330255	14910	7258	0	0
2020-01-14	330255	14910	7258	0	0
2020-01-15	330255	14910	7258	0	0
2020-01-16	330255	14910	7258	0	0
2020-01-17	330255	14910	7258	0	0
2020-01-18	330255	14910	7258	0	0
2020-01-19	330255	14910	7258	0	0
2020-01-20	2	0	0	0	0
2020-01-21	330255	14910	7258	0	0
2020-01-22	330255	14910	7258	0	0
2020-01-23	330255	14910	7258	0	0
2020-01-24	330255	14910	7258	0	0
2020-01-25	330255	14910	7258	0	0
2020-01-26	330255	14910	7258	0	0
2020-01-27	330255	14910	7258	0	0
2020-01-28	330255	14910	7258	0	0
2020-01-29	3	0	0	0	0
2020-01-30	330255	14910	7258	0	0
2020-01-31	5	1	1	0	0
2020-02-01	8	3	1	0	0
2020-02-02	330255	14910	7258	0	0
2020-02-03	10	3	1	0	0
2020-02-04	330255	14910	7258	0	0
2020-02-05	330255	14910	7258	0	0
2020-02-06	12	3	1	0	0
2020-02-07	14	4	1	0	0
2020-02-08	330255	14910	7258	0	0
2020-02-09	330255	14910	7258	0	0
2020-02-10	19	6	1	0	0
2020-02-11	20	7	1	0	0
2020-02-12	22	7	1	0	0
2020-02-13	23	7	2	0	0
2020-02-14	27	8	2	0	0
2020-02-15	29	9	2	0	0
2020-02-16	32	11	2	0	0
2020-02-17	35	13	2	0	0
2020-02-18	36	14	2	0	0
2020-02-19	41	18	2	0	0
2020-02-20	50	24	4	0	0
2020-02-21	59	27	5	0	0
2020-02-22	64	27	5	0	0
2020-02-23	74	33	7	0	0
2020-02-24	96	40	9	0	0
2020-02-25	120	47	13	0	0
2020-02-26	154	59	17	0	0
2020-02-27	215	79	24	9	9
2020-02-28	278	97	29	10	10
2020-02-29	343	112	34	11	11
2020-03-01	477	152	43	13	13
2020-03-02	619	206	56	13	12
2020-03-03	745	248	62	15	14
2020-03-04	884	299	74	18	17
2020-03-05	1051	371	93	20	17
2020-03-06	1253	467	122	24	21
2020-03-07	1492	575	157	27	23
2020-03-08	1735	676	182	33	29
2020-03-09	2180	895	235	41	34
2020-03-10	2600	1102	284	51	42
2020-03-11	3127	1371	361	61	50
2020-03-12	3703	1671	441	84	70
2020-03-13	4378	2040	528	98	81
